2;x;y;z;time
58;-0.24797946;-0.10151982;-0.10151982;1420465107074
59;-0.4239171;0.044018745;0.044018745;1420465107074
60;-0.06804609;0.028882742;0.028882742;1420465107074
61;0.4118148;0.25808764;0.25808764;1420465107086
62;0.07197201;-0.25751042;-0.25751042;1420465107161
63;-0.09971988;-0.114813805;-0.114813805;1420465107162
64;-0.31315207;-0.35592794;-0.35592794;1420465107162
65;0.7918447;0.2649722;0.2649722;1420465107165
66;0.3748355;-0.27157712;-0.27157712;1420465107268
67;-0.04466498;-0.38511324;-0.38511324;1420465107269
68;-0.25234914;-0.27045178;-0.27045178;1420465107269
69;-0.2988888;-0.12194395;-0.12194395;1420465107269
70;-0.19300115;-0.19778776;-0.19778776;1420465107269
71;0.163643;-0.20081782;-0.20081782;1420465107372
72;0.52391446;-0.44312215;-0.44312215;1420465107372
73;0.020174742;-0.7002039;-0.7002039;1420465107372
74;-0.3314954;-0.6262057;-0.6262057;1420465107372
75;0.031017542;-1.006695;-1.006695;1420465107372
76;1.0176926;-0.712152;-0.712152;1420465107463
77;1.211096;0.5409019;0.5409019;1420465107463
78;0.7261175;-1.1218007;-1.1218007;1420465107463
79;0.6913809;-2.3732934;-2.3732934;1420465107463
80;2.2105963;-3.6237464;-3.6237464;1420465107463
81;0.36730027;-4.3640537;-4.3640537;1420465107549
82;2.2144;0.82315254;0.82315254;1420465107549
83;1.2927096;0.509706;0.509706;1420465107549
84;-0.7961421;-0.48128223;-0.48128223;1420465107549
85;1.6947327;-1.4563766;-1.4563766;1420465107647
86;3.1554964;-1.5707126;-1.5707126;1420465107647
87;2.8090315;-2.689828;-2.689828;1420465107647
88;2.816795;-3.81354;-3.81354;1420465107647
89;3.6862855;-3.3622963;-3.3622963;1420465107647
90;2.7619863;-2.8133929;-2.8133929;1420465107658
91;3.227406;-4.219341;-4.219341;1420465107741
92;3.5115442;-3.5515711;-3.5515711;1420465107741
93;2.7567978;-3.259879;-3.259879;1420465107741
94;1.1293344;-3.1892157;-3.1892157;1420465107741
95;0.44814444;-3.3881788;-3.3881788;1420465107830
96;2.3342667;-2.7905827;-2.7905827;1420465107830
97;1.2431488;-2.8755043;-2.8755043;1420465107830
98;-0.213974;-2.0466175;-2.0466175;1420465107830
99;-0.08953714;-0.56068015;-0.56068015;1420465107836
100;2.5235338;0.58845305;0.58845305;1420465107917
101;-0.53056383;-0.24883485;-0.24883485;1420465107918
102;-5.0053134;-1.3088486;-1.3088486;1420465107918
103;-6.318869;-1.1715283;-1.1715283;1420465107918
104;-4.415364;2.0637116;2.0637116;1420465108009
105;-1.460784;-0.8629484;-0.8629484;1420465108010
106;-4.4341164;-2.6397042;-2.6397042;1420465108010
107;-4.000201;-3.1890087;-3.1890087;1420465108010
108;-4.0370045;-3.2022362;-3.2022362;1420465108097
109;-4.3772616;-2.1057715;-2.1057715;1420465108097
110;-3.3385386;-1.7208934;-1.7208934;1420465108097
111;-3.9862747;-2.9511213;-2.9511213;1420465108097
112;-5.9297676;-3.0687056;-3.0687056;1420465108097
113;-9.155071;-1.9822068;-1.9822068;1420465108190
114;-10.079919;0.4291711;0.4291711;1420465108191
115;-7.652514;1.4062047;1.4062047;1420465108191
116;-5.6569996;0.17980766;0.17980766;1420465108191
117;-8.277958;0.38247728;0.38247728;1420465108191
118;-10.62344;-0.13486719;-0.13486719;1420465108276
119;-4.250818;0.44625282;0.44625282;1420465108276
120;0.688138;0.084503174;0.084503174;1420465108276
121;-2.8135262;-0.72133493;-0.72133493;1420465108277
122;-5.8700724;-1.7225995;-1.7225995;1420465108364
123;-4.734622;-1.6418979;-1.6418979;1420465108364
124;-5.255377;-3.004025;-3.004025;1420465108364
125;-6.2360153;-4.154847;-4.154847;1420465108364
126;-5.083417;-5.6826634;-5.6826634;1420465108368
127;0.5589123;-4.750643;-4.750643;1420465108450
128;-0.36959362;-5.6886353;-5.6886353;1420465108450
129;2.6066008;-5.3646383;-5.3646383;1420465108450
130;4.734126;-1.5394719;-1.5394719;1420465108450
131;2.3721075;-2.6846247;-2.6846247;1420465108536
132;2.741455;0.2972505;0.2972505;1420465108537
133;1.4926863;0.92766714;0.92766714;1420465108537
134;1.6535711;2.2109184;2.2109184;1420465108537
135;-2.3817692;2.707279;2.707279;1420465108545
136;-1.1522074;1.2610424;1.2610424;1420465108649
137;0.82457256;-0.18905234;-0.18905234;1420465108649
138;3.3477554;-1.6357393;-1.6357393;1420465108649
139;6.4050417;-0.7362151;-0.7362151;1420465108649
140;6.372698;-1.408802;-1.408802;1420465108649
141;7.692524;0.84318733;0.84318733;1420465108734
142;3.0149832;7.0965533;7.0965533;1420465108734
143;-4.045348;1.9678507;1.9678507;1420465108734
144;-6.8917217;-2.6767445;-2.6767445;1420465108734
145;-5.6615953;-2.6280575;-2.6280575;1420465108743
146;-6.343419;-4.280778;-4.280778;1420465108840
147;-2.9436402;-3.8041377;-3.8041377;1420465108840
148;0.29864836;-2.3797889;-2.3797889;1420465108840
149;0.038622856;-1.8112836;-1.8112836;1420465108840
150;1.3864031;1.6160631;1.6160631;1420465108841
151;1.9136953;2.3169532;2.3169532;1420465108924
152;2.552452;2.3299456;2.3299456;1420465108924
153;0.21785784;1.3574176;1.3574176;1420465108924
154;0.27205992;0.7616253;0.7616253;1420465108924
155;-1.3242517;-0.32367897;-0.32367897;1420465109016
156;-1.6979604;-0.87522125;-0.87522125;1420465109016
157;-0.9793501;0.09653044;0.09653044;1420465109016
158;-1.3282976;-0.5535612;-0.5535612;1420465109016
159;-1.7260003;-0.83679676;-0.83679676;1420465109019
160;-0.78553295;-0.8837614;-0.8837614;1420465109102
161;0.08239794;-0.30671167;-0.30671167;1420465109103
162;-0.6311345;-0.26923943;-0.26923943;1420465109103
163;-0.40146732;0.21970558;0.21970558;1420465109103
164;-0.29828644;0.46081305;0.46081305;1420465109195
165;-0.33500051;-0.5599704;-0.5599704;1420465109195
166;-0.44035292;-1.4016347;-1.4016347;1420465109195
167;-0.52667284;-1.1115708;-1.1115708;1420465109195
168;-0.80798817;-0.92629194;-0.92629194;1420465109196
169;-1.7188411;-0.3972602;-0.3972602;1420465109279
170;-1.6166286;0.34583378;0.34583378;1420465109280
171;-0.5608926;0.16216183;0.16216183;1420465109280
172;2.2470508;0.90919685;0.90919685;1420465109280
173;3.6961231;1.9005833;1.9005833;1420465109360
174;1.7718992;0.98012304;0.98012304;1420465109361
175;1.2042146;1.4471645;1.4471645;1420465109361
176;2.4695148;0.8189702;0.8189702;1420465109361
177;0.0525136;-0.4749918;-0.4749918;1420465109441
178;-0.4678235;-1.261385;-1.261385;1420465109441
179;-0.5293088;-1.354517;-1.354517;1420465109441
180;-1.4736938;-1.202724;-1.202724;1420465109442
181;-3.3037038;-1.7025971;-1.7025971;1420465109522
182;-2.582242;-1.3302913;-1.3302913;1420465109522
183;-0.69145393;-0.22133255;-0.22133255;1420465109522
184;-2.041089;0.26785898;0.26785898;1420465109522
185;-1.764781;-0.38769484;-0.38769484;1420465109531
186;-0.37531805;-0.15422153;-0.15422153;1420465109603
187;0.91145754;-0.26340437;-0.26340437;1420465109603
188;1.3105493;-0.49363756;-0.49363756;1420465109603
189;2.079587;-0.26331377;-0.26331377;1420465109610
190;8.486351;0.5639138;0.5639138;1420465109684
191;5.2111106;0.08672571;0.08672571;1420465109684
192;-1.4773397;-3.3734875;-3.3734875;1420465109684
193;-2.87013;-4.3794794;-4.3794794;1420465109765
194;0.71303797;-3.0923743;-3.0923743;1420465109765
195;1.8892546;-4.3665824;-4.3665824;1420465109765
196;4.534635;-4.0067716;-4.0067716;1420465109765
197;9.271427;-4.3758345;-4.3758345;1420465109768
198;10.095688;-0.3817277;-0.3817277;1420465109848
199;-2.7908134;0.5465865;0.5465865;1420465109848
200;-10.895588;2.1860094;2.1860094;1420465109848
201;-5.267226;4.746498;4.746498;1420465109849
202;-2.3134012;-1.5573015;-1.5573015;1420465109939
203;0.41826677;-2.0730639;-2.0730639;1420465109939
204;4.3143854;0.69617367;0.69617367;1420465109939
205;1.791163;2.9905863;2.9905863;1420465109939
206;-3.2966442;4.33414;4.33414;1420465109945
207;6.889938;3.5207663;3.5207663;1420465110030
208;0.5796919;-3.5446339;-3.5446339;1420465110030
209;-1.4044673;-4.4064255;-4.4064255;1420465110030
210;0.20232034;-0.38392448;-0.38392448;1420465110030
211;0.21065211;-0.20986462;-0.20986462;1420465110117
212;3.2868378;-1.2743912;-1.2743912;1420465110123
213;-0.94263196;-6.289071;-6.289071;1420465110123
214;-3.042756;-5.6359673;-5.6359673;1420465110123
215;-0.95614696;0.92973804;0.92973804;1420465110123
216;0.6628978;0.44649124;0.44649124;1420465110200
217;-0.55896926;-0.450531;-0.450531;1420465110200
218;0.40467596;0.7190981;0.7190981;1420465110200
219;1.3381281;0.7086849;0.7086849;1420465110202
220;1.4283861;-0.685194;-0.685194;1420465110282
221;1.561596;-1.1342688;-1.1342688;1420465110282
222;0.61935675;-1.4397278;-1.4397278;1420465110282
223;0.7799511;-0.8695965;-0.8695965;1420465110282
224;-0.23108518;0.9306326;0.9306326;1420465110363
225;0.6007042;-0.5174656;-0.5174656;1420465110363
226;-1.4076914;-0.18097019;-0.18097019;1420465110363
227;0.28708637;0.6006012;0.6006012;1420465110363
228;-0.2031995;-0.09811592;-0.09811592;1420465110444
229;0.34199297;0.0076446533;0.0076446533;1420465110444
230;0.07329798;-0.07814503;-0.07814503;1420465110444
231;0.26705813;-0.6763115;-0.6763115;1420465110444
232;0.41779125;-0.31921387;-0.31921387;1420465110524
233;0.50485754;-0.3955183;-0.3955183;1420465110524
234;-0.108311296;0.35071564;0.35071564;1420465110524
235;0.54381037;0.07869053;0.07869053;1420465110524
236;0.13822341;-8.201599E-5;-8.201599E-5;1420465110537
237;0.2207228;1.8978119E-4;1.8978119E-4;1420465110609
238;0.3279134;0.013402939;0.013402939;1420465110609
239;0.11319196;-0.51494503;-0.51494503;1420465110609
240;0.43080813;-0.6767998;-0.6767998;1420465110616
241;0.9225975;-0.3712492;-0.3712492;1420465110692
242;-0.9854836;-0.5045481;-0.5045481;1420465110693
243;0.12050587;0.19506264;0.19506264;1420465110693
244;-0.47217548;0.19430256;0.19430256;1420465110695
245;0.3609355;0.050034523;0.050034523;1420465110796
246;0.2876957;-0.006593704;-0.006593704;1420465110796
247;0.73199534;-0.7178383;-0.7178383;1420465110796
248;0.6502062;-0.8318739;-0.8318739;1420465110796
249;0.14611882;-0.07864094;-0.07864094;1420465110796
250;0.14366192;0.1392889;0.1392889;1420465110885
251;0.030724287;-0.083922386;-0.083922386;1420465110885
252;0.17817628;-0.092819214;-0.092819214;1420465110885
253;0.10782915;-0.11637306;-0.11637306;1420465110885
254;0.3158006;5.3635263;5.3635263;1420465110972
255;1.7660339;0.5605879;0.5605879;1420465110972
256;0.6105633;-1.667944;-1.667944;1420465110972
257;-0.30750722;-0.12888336;-0.12888336;1420465110972
258;0.165932;-0.55787086;-0.55787086;1420465110972
259;-1.5902519E-4;-0.582675;-0.582675;1420465111067
260;-0.3438877;-1.1505556;-1.1505556;1420465111067
261;0.54378515;0.1702509;0.1702509;1420465111067
262;0.32652938;0.9678564;0.9678564;1420465111067
263;1.2520831;1.5668526;1.5668526;1420465111069
264;1.5409192;0.08078289;0.08078289;1420465111152
265;-1.7440344;-2.1251488;-2.1251488;1420465111153
266;-0.8197762;-2.5152845;-2.5152845;1420465111153
267;0.06598255;0.45321178;0.45321178;1420465111153
268;0.97585714;1.4629068;1.4629068;1420465111244
269;0.949126;0.10244465;0.10244465;1420465111244
270;0.15620726;1.9687977;1.9687977;1420465111244
271;-0.49937344;0.8753233;0.8753233;1420465111244
272;-0.16194868;-1.6686687;-1.6686687;1420465111247
273;-0.24822152;0.81384563;0.81384563;1420465111328
274;0.05178058;1.4067173;1.4067173;1420465111328
275;-0.38832688;0.8971901;0.8971901;1420465111328
276;-0.81723917;1.1357775;1.1357775;1420465111328
277;-0.7819687;-0.1539135;-0.1539135;1420465111412
278;2.4797559;-0.011002541;-0.011002541;1420465111412
279;4.704924;-1.4769564;-1.4769564;1420465111412
280;-1.8847134;-2.1326046;-2.1326046;1420465111412
281;0.070937395;-0.15152359;-0.15152359;1420465111425
282;0.6963796;-1.9667721;-1.9667721;1420465111496
283;-1.7188835;-2.595724;-2.595724;1420465111496
284;-0.52282333;-1.9911394;-1.9911394;1420465111496
285;-0.5521472;-0.47589588;-0.47589588;1420465111503
286;1.9399781;0.69672394;0.69672394;1420465111582
287;0.99256283;-1.5471821;-1.5471821;1420465111582
288;0.45269877;-0.45163918;-0.45163918;1420465111582
289;-1.2845044;-0.4102583;-0.4102583;1420465111582
290;-0.86400485;0.6667938;0.6667938;1420465111669
291;0.85302854;0.34660912;0.34660912;1420465111669
292;0.63248056;0.050085068;0.050085068;1420465111669
293;-1.4482988;-0.46854305;-0.46854305;1420465111669
294;0.1486063;-0.09091377;-0.09091377;1420465111754
295;-0.2091682;0.37995338;0.37995338;1420465111755
296;0.4744208;2.1092663;2.1092663;1420465111755
297;1.6655337;3.4814491;3.4814491;1420465111755
298;0.9276711;-3.7729063;-3.7729063;1420465111760
299;2.3678205;-6.5800495;-6.5800495;1420465111841
300;0.056907892;0.9552965;0.9552965;1420465111841
301;-0.55793846;0.25196362;0.25196362;1420465111841
302;0.41636896;0.43118858;0.43118858;1420465111841
303;1.5111984;0.9399195;0.9399195;1420465111926
304;1.8885425;-0.7656317;-0.7656317;1420465111926
305;0.63086116;-0.39134884;-0.39134884;1420465111926
306;-0.0843004;0.62809944;0.62809944;1420465111926
307;-0.48797297;-0.0037240982;-0.0037240982;1420465112010
308;0.4578923;0.031532288;0.031532288;1420465112010
309;0.8339448;0.12162495;0.12162495;1420465112011
310;-0.10266423;1.4404488;1.4404488;1420465112011
311;-0.7593273;0.79905796;0.79905796;1420465112096
312;-1.7713866;0.51662827;0.51662827;1420465112097
313;-2.5741615;2.7999115;2.7999115;1420465112097
314;-5.8675594;5.243067;5.243067;1420465112097
315;1.8843795;5.21931;5.21931;1420465112097
316;2.09999;-0.8068638;-0.8068638;1420465112186
317;1.4493496;-4.6304684;-4.6304684;1420465112187
318;-0.26238224;-1.7413197;-1.7413197;1420465112187
319;-2.6674726;4.484618;4.484618;1420465112187
320;-0.89594567;4.979987;4.979987;1420465112196
321;9.2649765;-1.7451944;-1.7451944;1420465112292
322;1.5437042;-10.143114;-10.143114;1420465112292
323;0.59226435;-9.026764;-9.026764;1420465112292
324;0.95979476;3.1246452;3.1246452;1420465112292
325;-1.9931338;-0.40996933;-0.40996933;1420465112292
326;0.39830083;0.6162634;0.6162634;1420465112377
327;0.28684098;-0.3139143;-0.3139143;1420465112377
328;-0.48576325;0.07722187;0.07722187;1420465112377
329;-0.43407267;0.85646534;0.85646534;1420465112377
330;0.60130274;-0.61150265;-0.61150265;1420465112458
331;-0.41739374;-0.07670879;-0.07670879;1420465112459
332;-0.3494292;1.054348;1.054348;1420465112459
333;0.5298527;-0.8488674;-0.8488674;1420465112459
334;0.06941205;-0.7416706;-0.7416706;1420465112540
335;0.32702506;-0.86952686;-0.86952686;1420465112540
336;1.1893982;-1.0795364;-1.0795364;1420465112540
337;-0.35234988;0.30723;0.30723;1420465112540
338;0.22971296;0.5726986;0.5726986;1420465112550
339;-0.09384203;-0.1966753;-0.1966753;1420465112621
340;-0.3315456;-0.06410408;-0.06410408;1420465112621
341;0.25333953;-0.13724613;-0.13724613;1420465112621
342;0.11398411;-0.44464207;-0.44464207;1420465112627
343;0.118752;-0.08381748;-0.08381748;1420465112701
344;0.36025202;-0.003824234;-0.003824234;1420465112701
345;0.33962727;-0.2441225;-0.2441225;1420465112701
346;-0.14694643;-0.061642647;-0.061642647;1420465112706
347;0.23729563;-0.24023247;-0.24023247;1420465112782
348;-0.08080459;-0.035957336;-0.035957336;1420465112782
349;0.011856794;0.118676186;0.118676186;1420465112782
350;-0.09416306;-0.013017654;-0.013017654;1420465112862
351;0.30596542;-0.040755272;-0.040755272;1420465112862
352;-0.23573864;-0.0011348724;-0.0011348724;1420465112862
353;-0.02999711;0.12641239;0.12641239;1420465112862
354;-0.23204744;-0.13064575;-0.13064575;1420465112863
355;-0.05164194;-0.2300291;-0.2300291;1420465112950
356;-0.17168188;-0.15497017;-0.15497017;1420465112950
357;0.022006989;-0.14495182;-0.14495182;1420465112950
358;0.004499793;-0.21962166;-0.21962166;1420465112950
359;0.07276738;-0.19285202;-0.19285202;1420465113034
360;0.033221364;-0.18459511;-0.18459511;1420465113034
361;0.00887239;-0.21523857;-0.21523857;1420465113034
362;0.11939502;-0.62139034;-0.62139034;1420465113034
363;0.24345231;-0.42662048;-0.42662048;1420465113041
364;0.3922763;-0.590147;-0.590147;1420465113123
365;0.7331594;-0.9285326;-0.9285326;1420465113123
366;0.8943007;-1.1156111;-1.1156111;1420465113123
367;0.5578886;-1.4616661;-1.4616661;1420465113123
368;-0.17672145;-1.2861109;-1.2861109;1420465113209
369;-0.82805896;-0.14070511;-0.14070511;1420465113209
370;-0.54185605;0.69966125;0.69966125;1420465113209
371;-0.9621883;0.20175838;0.20175838;1420465113209
372;0.55176985;1.4300003;1.4300003;1420465113218
373;-0.04124993;2.3035736;2.3035736;1420465113307
374;-0.5162627;1.6894703;1.6894703;1420465113307
375;-0.42872077;1.3105421;1.3105421;1420465113307
376;-0.6342657;1.4152594;1.4152594;1420465113307
377;-0.2674961;1.5491581;1.5491581;1420465113317
378;-0.69242793;0.78208256;0.78208256;1420465113388
379;-1.6460565;0.18606186;0.18606186;1420465113388
380;-2.49195;-0.45103264;-0.45103264;1420465113388
381;-2.5966513;-0.3920555;-0.3920555;1420465113396
382;-2.2865968;0.035862923;0.035862923;1420465113470
383;5.4501324;1.20644;1.20644;1420465113471
384;6.9602594;-0.23807335;-0.23807335;1420465113471
385;-3.1832204;-4.1627464;-4.1627464;1420465113474
386;-1.2391309;-1.2137842;-1.2137842;1420465113552
387;0.49127555;0.34296322;0.34296322;1420465113553
388;0.93672216;-0.32656384;-0.32656384;1420465113553
389;-0.70536745;-0.033766747;-0.033766747;1420465113636
390;0.15716958;0.19822407;0.19822407;1420465113636
391;-0.05879569;0.080124855;0.080124855;1420465113636
392;-0.37047184;-0.37116623;-0.37116623;1420465113636
393;0.08014929;-0.34610844;-0.34610844;1420465113636
394;-0.27700615;0.42982483;0.42982483;1420465113721
395;-0.4721278;-0.010727882;-0.010727882;1420465113721
396;0.028514862;0.018841743;0.018841743;1420465113721
397;-0.22327077;-0.08201504;-0.08201504;1420465113721
398;-0.14881551;-0.21687031;-0.21687031;1420465113731
399;-0.034381032;0.01975441;0.01975441;1420465113812
400;-0.09409797;-0.035985947;-0.035985947;1420465113812
401;0.16677558;-0.04207611;-0.04207611;1420465113812
402;-0.08962953;-0.15089893;-0.15089893;1420465113812
403;-0.08399117;-0.116633415;-0.116633415;1420465113893
404;0.11535406;-0.13967896;-0.13967896;1420465113893
405;-0.3302517;0.024593353;0.024593353;1420465113893
406;-0.12978482;0.023562431;0.023562431;1420465113893
407;-0.23595285;-0.033875465;-0.033875465;1420465113974
408;-0.26321614;0.10597801;0.10597801;1420465113975
409;-0.2566296;-0.035100937;-0.035100937;1420465113975
410;-0.23644745;-0.02690792;-0.02690792;1420465113975
411;-0.2270199;0.020635605;0.020635605;1420465113987
412;-0.17523277;0.0290699;0.0290699;1420465114055
413;-0.09874582;0.0035123825;0.0035123825;1420465114055
414;-0.2267468;0.18898201;0.18898201;1420465114055
415;-0.015188694;-0.23785114;-0.23785114;1420465114144
416;-0.100247264;-0.07669163;-0.07669163;1420465114144
417;-0.06656802;-0.09560013;-0.09560013;1420465114144
418;-0.1735909;-0.01708889;-0.01708889;1420465114144
419;-0.13578093;0.0037813187;0.0037813187;1420465114144
420;-0.12320435;-0.084010124;-0.084010124;1420465114230
421;-0.10883677;-0.062600136;-0.062600136;1420465114231
422;-0.23935544;-0.044498444;-0.044498444;1420465114231
423;-0.10903168;-0.05485344;-0.05485344;1420465114231
424;-0.02447939;-0.034431458;-0.034431458;1420465114323
425;-0.22221053;0.08542061;0.08542061;1420465114323
426;-0.16706705;-0.21600819;-0.21600819;1420465114323
427;-0.01910925;-0.11376381;-0.11376381;1420465114323
428;0.112713456;-0.16346073;-0.16346073;1420465114323
429;0.105587125;-0.3173113;-0.3173113;1420465114436
430;0.5054194;-0.60139275;-0.60139275;1420465114437
431;0.64724493;-0.54582787;-0.54582787;1420465114437
432;0.12105644;-0.3549404;-0.3549404;1420465114437
433;-1.086606;-0.13971233;-0.13971233;1420465114437
434;-1.2804614;0.056090355;0.056090355;1420465114440
435;-0.47869933;0.20611668;0.20611668;1420465114543
436;-1.9310753;-0.78391457;-0.78391457;1420465114543
437;-3.0905533;-0.8639126;-0.8639126;1420465114543
438;-0.8264901;0.74616146;0.74616146;1420465114543
439;-0.29141146;1.592268;1.592268;1420465114543
440;0.18865347;1.5481749;1.5481749;1420465114558
441;1.5041691;2.1935577;2.1935577;1420465114657
442;0.24566913;1.186265;1.186265;1420465114657
443;-0.30173498;0.77896786;0.77896786;1420465114657
444;-0.5904504;0.5310497;0.5310497;1420465114657
445;-0.7330913;0.014647484;0.014647484;1420465114658
446;3.9319305;-0.13352585;-0.13352585;1420465114745
447;-0.7501712;-4.0407057;-4.0407057;1420465114746
448;-0.9629123;-2.390789;-2.390789;1420465114746
449;0.097394586;0.5312834;0.5312834;1420465114746
450;-0.80257344;1.1698713;1.1698713;1420465114756
451;0.26886606;0.43017197;0.43017197;1420465114832
452;0.065327525;-0.075167656;-0.075167656;1420465114832
453;-0.318722;-0.1788311;-0.1788311;1420465114832
454;-0.4045664;-0.23194408;-0.23194408;1420465114835
455;-0.12890005;-0.060806274;-0.060806274;1420465114916
456;0.18971181;0.021399498;0.021399498;1420465114916
457;0.09931171;-0.13910484;-0.13910484;1420465114916
458;-0.060359;-0.17992878;-0.17992878;1420465114916
459;-0.13128972;0.021162033;0.021162033;1420465115004
460;0.008560419;0.020540237;0.020540237;1420465115005
461;0.09708381;-0.10590172;-0.10590172;1420465115005
462;-0.07107234;-0.011311531;-0.011311531;1420465115005
463;-0.17776966;0.013088226;0.013088226;1420465115090
464;-0.17762375;0.10088158;0.10088158;1420465115090
465;-0.24021697;0.0036888123;0.0036888123;1420465115090
466;-0.19184089;0.062047005;0.062047005;1420465115091
467;-0.2169683;0.04574299;0.04574299;1420465115091
468;-0.23038268;0.023418427;0.023418427;1420465115175
469;-0.16953754;0.024054527;0.024054527;1420465115176
470;-0.11919892;0.04567623;0.04567623;1420465115176
471;-0.14086556;0.10543537;0.10543537;1420465115176
472;-0.09967351;-0.0018463135;-0.0018463135;1420465115275
473;-0.19837105;-0.07467365;-0.07467365;1420465115275
474;-0.2268548;0.065711975;0.065711975;1420465115275
475;-0.11534369;0.09101486;0.09101486;1420465115275
476;-0.18790698;0.013443947;0.013443947;1420465115275
477;-0.18058574;0.085603714;0.085603714;1420465115359
478;-0.12084985;0.097810745;0.097810745;1420465115359
479;-0.17123997;0.001786232;0.001786232;1420465115359
480;-0.1684624;0.044535637;0.044535637;1420465115359
481;-0.10791612;-0.029502869;-0.029502869;1420465115442
482;-0.1271559;-0.0024728775;-0.0024728775;1420465115442
483;-0.17827809;0.03330517;0.03330517;1420465115442
484;-0.17710876;0.031327248;0.031327248;1420465115442
485;-0.22109711;-0.039645195;-0.039645195;1420465115448
486;-0.1666894;-0.005106926;-0.005106926;1420465115525
487;-0.17798162;-0.053040504;-0.053040504;1420465115526
488;-0.110204935;0.049690247;0.049690247;1420465115526
489;-0.14164114;0.07321167;0.07321167;1420465115526
490;-0.10819852;-0.055721283;-0.055721283;1420465115608
491;-0.21783388;-0.056411743;-0.056411743;1420465115608
492;-0.18029845;0.08967972;0.08967972;1420465115608
493;-0.05574751;-0.033403397;-0.033403397;1420465115608
494;-0.09840834;0.02079773;0.02079773;1420465115696
495;-0.10185301;-0.028201103;-0.028201103;1420465115697
496;-0.15783608;-0.04401493;-0.04401493;1420465115697
497;-0.03161335;-0.032255173;-0.032255173;1420465115697
498;-0.07530844;-0.0970602;-0.0970602;1420465115787
499;-0.020445347;-0.17359638;-0.17359638;1420465115788
500;0.05293727;-0.11841488;-0.11841488;1420465115788
501;0.11958969;-0.034061432;-0.034061432;1420465115788
502;-0.17067909;0.12903309;0.12903309;1420465115788
503;-0.40983737;0.07910347;0.07910347;1420465115890
504;-0.15951478;-0.040276527;-0.040276527;1420465115890
505;-0.07648933;0.24333191;0.24333191;1420465115890
506;-0.057718396;0.011664391;0.011664391;1420465115890
