111;x;y;z;time
220;1.0790108;-6.502662;-6.502662;1418122816277
221;3.0074215;-5.9982777;-5.9982777;1418122816287
222;0.32236665;-4.791439;-4.791439;1418122816310
223;-1.283577;-4.7154427;-4.7154427;1418122816343
224;-0.17719314;-4.1144047;-4.1144047;1418122816347
225;-0.31645745;-3.367381;-3.367381;1418122816379
226;-0.6368519;-2.0154638;-2.0154638;1418122816386
227;-1.4963485;-0.83302593;-0.83302593;1418122816417
228;-2.602676;-0.7408514;-0.7408514;1418122816464
229;-2.131334;-0.6484413;-0.6484413;1418122816464
230;-0.82930356;-0.08494854;-0.08494854;1418122816465
231;0.12223533;0.73698616;0.73698616;1418122816502
232;0.59807265;1.1095123;1.1095123;1418122816505
233;0.5705095;0.6858702;0.6858702;1418122816549
234;0.864824;0.8399029;0.8399029;1418122816549
235;1.00224;1.7194128;1.7194128;1418122816583
236;0.17497021;1.6119862;1.6119862;1418122816584
237;-0.3982278;0.5207243;0.5207243;1418122816616
238;-0.28014302;-0.55010605;-0.55010605;1418122816623
239;-0.28166085;-0.9411087;-0.9411087;1418122816647
240;0.35875577;-0.95665646;-0.95665646;1418122816677
241;-0.007876396;-1.4239149;-1.4239149;1418122816682
242;-0.077908784;-2.4501314;-2.4501314;1418122816708
243;0.42793018;-3.5827618;-3.5827618;1418122816739
244;0.12900022;-4.6854773;-4.6854773;1418122816742
245;-0.5148;-5.797614;-5.797614;1418122816774
246;-0.56138045;-6.6792183;-6.6792183;1418122816806
247;-0.79686785;-8.278759;-8.278759;1418122816806
248;-0.6494851;-10.638017;-10.638017;1418122816837
249;-0.17167896;-10.992825;-10.992825;1418122816841
250;0.23295307;-11.607264;-11.607264;1418122816869
251;-0.011392117;-12.119445;-12.119445;1418122816900
252;-0.35714114;-11.997952;-11.997952;1418122816900
253;-0.83873534;-13.627897;-13.627897;1418122816931
254;1.3088527;-12.690216;-12.690216;1418122816940
255;0.95138216;-10.893706;-10.893706;1418122816962
256;1.9962599;-9.320056;-9.320056;1418122816994
257;3.2803965;-8.471714;-8.471714;1418122817026
258;3.712273;-8.081116;-8.081116;1418122817027
259;3.804284;-7.789358;-7.789358;1418122817061
260;3.746246;-6.773036;-6.773036;1418122817061
261;4.4269333;-5.8233933;-5.8233933;1418122817091
262;4.847906;-5.2521477;-5.2521477;1418122817123
263;5.592879;-4.5027094;-4.5027094;1418122817123
264;4.796344;-4.6182404;-4.6182404;1418122817153
265;4.1849613;-4.381138;-4.381138;1418122817157
266;4.6171093;-4.0899525;-4.0899525;1418122817184
267;3.3891034;-4.1950703;-4.1950703;1418122817215
268;2.7420878;-4.310726;-4.310726;1418122817216
269;2.9861755;-4.5079837;-4.5079837;1418122817246
270;2.208473;-4.6397467;-4.6397467;1418122817256
271;1.5527624;-4.7935696;-4.7935696;1418122817277
272;1.8812928;-5.0298543;-5.0298543;1418122817309
273;2.3582559;-5.5225616;-5.5225616;1418122817340
274;2.0516515;-6.257838;-6.257838;1418122817341
275;1.3136041;-7.0698304;-7.0698304;1418122817372
276;-0.63533497;-7.4115257;-7.4115257;1418122817374
277;-1.5727879;-7.1091557;-7.1091557;1418122817402
278;-0.015988827;-7.437728;-7.437728;1418122817433
279;1.8756131;-7.9319887;-7.9319887;1418122817434
280;0.9094691;-8.375169;-8.375169;1418122817464
281;0.046856284;-8.3325615;-8.3325615;1418122817474
282;0.46018147;-7.981291;-7.981291;1418122817495
283;-0.03382981;-7.6543355;-7.6543355;1418122817526
284;0.6142664;-7.0834513;-7.0834513;1418122817558
285;1.4183803;-7.166078;-7.166078;1418122817558
286;-0.24460745;-6.8052835;-6.8052835;1418122817588
287;-0.8708525;-6.5810003;-6.5810003;1418122817592
288;-0.5535755;-6.014735;-6.014735;1418122817620
289;-1.0546412;-5.27297;-5.27297;1418122817650
290;-2.0516055;-5.049116;-5.049116;1418122817651
291;-1.471439;-4.221486;-4.221486;1418122817682
292;-0.2874686;-3.0080404;-3.0080404;1418122817691
293;0.51742613;-1.8277388;-1.8277388;1418122817712
294;0.53203917;-1.229888;-1.229888;1418122817743
295;-0.34743485;-1.4521532;-1.4521532;1418122817775
296;-0.9909698;-1.2809505;-1.2809505;1418122817775
297;0.5722015;-0.114406586;-0.114406586;1418122817806
298;1.2522044;0.43862534;0.43862534;1418122817810
299;0.80921185;0.4173956;0.4173956;1418122817837
300;-0.5663383;-0.29540443;-0.29540443;1418122817870
301;-0.64445204;-0.7772198;-0.7772198;1418122817870
302;-0.6670422;-0.94448566;-0.94448566;1418122817901
303;-1.0586095;-1.2477598;-1.2477598;1418122817908
304;-0.86083657;-1.5441313;-1.5441313;1418122817932
305;-1.1042591;-2.453;-2.453;1418122817948
306;-0.98821574;-2.7780876;-2.7780876;1418122817968
307;-0.849084;-3.1989737;-3.1989737;1418122817995
308;-0.91252714;-4.1406374;-4.1406374;1418122818028
309;-0.6457068;-5.447706;-5.447706;1418122818028
310;-0.21232444;-6.8585615;-6.8585615;1418122818066
311;-0.64914715;-8.802834;-8.802834;1418122818067
312;-0.5332649;-9.522771;-9.522771;1418122818103
313;-0.29273355;-9.753883;-9.753883;1418122818105
314;0.13589728;-10.015258;-10.015258;1418122818139
315;0.43727136;-11.463196;-11.463196;1418122818146
316;0.85823464;-12.911819;-12.911819;1418122818173
317;-0.13626456;-13.798226;-13.798226;1418122818220
318;-1.0737908;-12.5963335;-12.5963335;1418122818220
319;-0.91518545;-11.659307;-11.659307;1418122818225
320;1.3430147;-11.327566;-11.327566;1418122818276
321;1.0903876;-11.279349;-11.279349;1418122818276
322;0.85118675;-10.236148;-10.236148;1418122818313
323;0.960685;-8.910345;-8.910345;1418122818313
324;2.2330868;-8.45959;-8.45959;1418122818346
325;2.7704191;-7.9706593;-7.9706593;1418122818346
326;3.1653414;-6.9496326;-6.9496326;1418122818381
327;3.2709558;-5.9130497;-5.9130497;1418122818383
328;3.9381397;-5.6434474;-5.6434474;1418122818414
329;5.167845;-5.414005;-5.414005;1418122818447
330;5.10016;-5.191413;-5.191413;1418122818448
331;4.9967303;-4.98528;-4.98528;1418122818480
332;4.8908224;-4.766943;-4.766943;1418122818482
333;4.733653;-4.8744235;-4.8744235;1418122818514
334;3.5958276;-5.33038;-5.33038;1418122818547
335;2.870574;-5.4609914;-5.4609914;1418122818547
336;2.7604613;-5.6850424;-5.6850424;1418122818580
337;3.0077167;-5.69184;-5.69184;1418122818581
338;3.028998;-6.202885;-6.202885;1418122818613
339;2.0032587;-6.453246;-6.453246;1418122818646
340;1.8427064;-6.611623;-6.611623;1418122818646
341;2.6466565;-6.868892;-6.868892;1418122818677
342;1.3316929;-7.6026278;-7.6026278;1418122818679
343;0.09072852;-8.311191;-8.311191;1418122818708
344;0.102320194;-8.416323;-8.416323;1418122818739
345;-0.5219798;-8.795579;-8.795579;1418122818739
346;-0.9088447;-8.949862;-8.949862;1418122818770
347;-0.6311891;-10.029082;-10.029082;1418122818778
348;0.51642823;-9.251389;-9.251389;1418122818801
349;1.4137455;-8.268589;-8.268589;1418122818832
350;0.5602807;-6.2464776;-6.2464776;1418122818863
351;-1.8003923;-6.895014;-6.895014;1418122818863
352;0.28315926;-7.164422;-7.164422;1418122818894
353;2.734395;-7.2005215;-7.2005215;1418122818897
354;2.9531205;-6.716383;-6.716383;1418122818926
355;0.6071668;-6.9090395;-6.9090395;1418122818957
356;-2.5777688;-7.0276337;-7.0276337;1418122818957
357;-0.837127;-6.9305696;-6.9305696;1418122818989
358;0.59623396;-6.2742195;-6.2742195;1418122818996
359;0.068214506;-6.0707083;-6.0707083;1418122819024
360;-1.2272612;-4.3839426;-4.3839426;1418122819036
361;-0.69944876;-2.4477596;-2.4477596;1418122819058
362;0.48839957;-1.1759644;-1.1759644;1418122819096
363;0.32481766;-0.95711327;-0.95711327;1418122819096
364;0.36352426;-1.3346529;-1.3346529;1418122819129
365;0.4908991;-0.9929943;-0.9929943;1418122819134
366;-0.41471767;-0.6697931;-0.6697931;1418122819162
367;-0.8404671;-1.2866106;-1.2866106;1418122819193
368;-1.101072;-2.5520353;-2.5520353;1418122819194
369;-0.27207172;-3.4239817;-3.4239817;1418122819226
370;-0.1328706;-4.103572;-4.103572;1418122819233
371;-0.54325676;-4.4315434;-4.4315434;1418122819256
372;0.025450647;-4.412731;-4.412731;1418122819287
373;0.742015;-5.519699;-5.519699;1418122819318
374;0.81595135;-6.9876385;-6.9876385;1418122819319
375;1.2557418;-7.356123;-7.356123;1418122819349
376;1.2843509;-7.138172;-7.138172;1418122819353
377;0.5315504;-7.1358433;-7.1358433;1418122819379
378;-0.30416763;-9.608498;-9.608498;1418122819410
379;0.057109952;-10.220584;-10.220584;1418122819411
380;-0.5952959;-10.578054;-10.578054;1418122819441
381;0.18039346;-10.475517;-10.475517;1418122819451
382;0.36192298;-9.644119;-9.644119;1418122819472
383;0.64774966;-10.315155;-10.315155;1418122819504
384;1.6451633;-11.310429;-11.310429;1418122819510
385;2.8565161;-9.929012;-9.929012;1418122819533
386;2.5700583;-10.22102;-10.22102;1418122819563
387;2.52524;-8.755487;-8.755487;1418122819571
