111;x;y;z;time
66;-2.6560364;-1.0365796;-1.0365796;1418122630415
67;-2.5942268;-0.9497695;-0.9497695;1418122630436
68;-2.5993404;-1.3903434;-1.3903434;1418122630455
69;-1.5205097;-0.94616175;-0.94616175;1418122630475
70;-0.15554142;-0.76197225;-0.76197225;1418122630495
71;-0.021866798;-0.6250357;-0.6250357;1418122630514
72;-0.863781;-0.7413622;-0.7413622;1418122630534
73;-2.086238;-1.410662;-1.410662;1418122630554
74;-1.3334742;-1.2340504;-1.2340504;1418122630573
75;-0.29641342;-1.0767806;-1.0767806;1418122630593
76;0.3283224;-0.993293;-0.993293;1418122630613
77;0.21272373;-1.0642189;-1.0642189;1418122630632
78;-0.47011185;-1.525394;-1.525394;1418122630652
79;-0.6039419;-1.8340069;-1.8340069;1418122630672
80;0.3077364;-1.5244356;-1.5244356;1418122630692
81;1.4614859;-0.98110485;-0.98110485;1418122630712
82;0.2752552;-1.2229586;-1.2229586;1418122630732
83;-0.8387451;-1.7015846;-1.7015846;1418122630751
84;-0.91668606;-1.7635174;-1.7635174;1418122630771
85;-0.3723135;-1.7844319;-1.7844319;1418122630791
86;1.1053858;-1.3398814;-1.3398814;1418122630811
87;0.88626957;-1.2151413;-1.2151413;1418122630830
88;-0.25865936;-1.3665881;-1.3665881;1418122630850
89;-1.3065062;-2.0183768;-2.0183768;1418122630870
90;-0.6116967;-2.1089945;-2.1089945;1418122630890
91;0.41244078;-1.794311;-1.794311;1418122630910
92;1.1505117;-1.5267196;-1.5267196;1418122630930
93;0.60346127;-1.3947444;-1.3947444;1418122630949
94;-0.021959305;-1.7855005;-1.7855005;1418122630968
95;0.6348138;-1.8428569;-1.8428569;1418122630988
96;2.2907548;-1.1688828;-1.1688828;1418122631008
97;2.0699615;-0.6567869;-0.6567869;1418122631028
98;0.2434516;-1.4284506;-1.4284506;1418122631048
99;-0.9788213;-3.1530366;-3.1530366;1418122631067
100;0.31977797;-3.4285088;-3.4285088;1418122631087
101;2.7323122;-2.277893;-2.277893;1418122631107
102;5.19862;-0.59818363;-0.59818363;1418122631127
103;4.4987936;-0.49512386;-0.49512386;1418122631147
104;3.0626493;-1.2606802;-1.2606802;1418122631166
105;2.2586608;-1.2309942;-1.2309942;1418122631186
106;1.8563168;-1.374568;-1.374568;1418122631206
107;2.5958476;-0.9748316;-0.9748316;1418122631226
108;3.5897503;-0.091368675;-0.091368675;1418122631246
109;3.3557835;0.0048513412;0.0048513412;1418122631265
110;2.0972204;-0.5216446;-0.5216446;1418122631285
111;2.5229154;-0.20880127;-0.20880127;1418122631305
112;3.500215;0.5774193;0.5774193;1418122631325
113;3.4006655;0.7088642;0.7088642;1418122631345
114;2.7480388;0.3019247;0.3019247;1418122631364
115;2.0458314;0.27200127;0.27200127;1418122631384
116;1.5953708;0.032751083;0.032751083;1418122631403
117;1.2716279;-0.049263;-0.049263;1418122631423
118;1.4320772;0.18287754;0.18287754;1418122631443
119;1.7661092;0.3877983;0.3877983;1418122631463
120;1.5505278;0.15011215;0.15011215;1418122631483
121;1.9947084;0.27415562;0.27415562;1418122631502
122;2.1708422;0.3366928;0.3366928;1418122631522
123;2.183427;0.14896297;0.14896297;1418122631542
124;3.0430503;0.26555824;0.26555824;1418122631562
125;3.7476368;-0.06383133;-0.06383133;1418122631582
126;3.8602285;-0.3115101;-0.3115101;1418122631602
127;4.006484;-0.39966583;-0.39966583;1418122631622
128;3.8814418;-0.656374;-0.656374;1418122631641
129;4.0174513;-0.92183113;-0.92183113;1418122631661
130;4.357727;-1.2014465;-1.2014465;1418122631681
131;4.655544;-1.4071703;-1.4071703;1418122631701
132;4.145875;-1.9257011;-1.9257011;1418122631720
133;2.9538186;-2.4385338;-2.4385338;1418122631740
134;1.5781488;-2.849393;-2.849393;1418122631760
135;1.2002506;-2.7119265;-2.7119265;1418122631780
136;2.2765632;-2.3552856;-2.3552856;1418122631800
137;3.0120244;-2.1526723;-2.1526723;1418122631820
138;1.8355174;-2.936389;-2.936389;1418122631843
139;0.39080858;-3.604546;-3.604546;1418122631859
140;-0.7543802;-3.9309707;-3.9309707;1418122631880
141;-0.391253;-3.4778013;-3.4778013;1418122631899
142;-0.07230282;-3.0563655;-3.0563655;1418122631920
143;-0.5538883;-2.9847298;-2.9847298;1418122631937
144;-1.2751169;-2.6730318;-2.6730318;1418122631957
145;-2.3794289;-2.8771286;-2.8771286;1418122631978
146;-2.615161;-2.6867368;-2.6867368;1418122631997
147;-1.3703241;-2.199363;-2.199363;1418122632016
148;-0.81857777;-2.088658;-2.088658;1418122632036
149;-1.0644484;-2.0468414;-2.0468414;1418122632056
150;-2.46918;-2.2306235;-2.2306235;1418122632076
151;-2.4524374;-1.7637433;-1.7637433;1418122632096
152;-1.222887;-1.4018098;-1.4018098;1418122632116
153;-1.5769482;-1.3493613;-1.3493613;1418122632135
154;-1.9405537;-1.4141505;-1.4141505;1418122632155
155;-2.556755;-1.4957439;-1.4957439;1418122632174
156;-2.4425278;-1.3670219;-1.3670219;1418122632194
157;-1.5347948;-1.058278;-1.058278;1418122632214
158;-1.834857;-1.0878668;-1.0878668;1418122632234
159;-2.6348734;-1.1841128;-1.1841128;1418122632254
160;-3.5689783;-1.3542672;-1.3542672;1418122632273
161;-4.0462074;-1.3242338;-1.3242338;1418122632295
162;-3.7942448;-0.95191574;-0.95191574;1418122632313
163;-3.5286293;-0.8254583;-0.8254583;1418122632334
164;-3.3026257;-0.9424616;-0.9424616;1418122632353
165;-3.392827;-0.81986403;-0.81986403;1418122632373
166;-3.915454;-1.1344036;-1.1344036;1418122632394
167;-4.4909096;-1.1819777;-1.1819777;1418122632418
168;-4.7030535;-1.3410922;-1.3410922;1418122632432
169;-3.8161383;-1.6315056;-1.6315056;1418122632451
170;-1.1902266;-0.71264875;-0.71264875;1418122632472
171;-0.6753998;-0.66615915;-0.66615915;1418122632491
172;-1.4772396;-0.8829229;-0.8829229;1418122632510
173;-2.5251951;-1.2382739;-1.2382739;1418122632531
174;-2.4875193;-1.3195165;-1.3195165;1418122632551
175;-0.88865757;-0.97422856;-0.97422856;1418122632571
176;-0.531744;-1.0420861;-1.0420861;1418122632590
177;-0.54810905;-0.90441066;-0.90441066;1418122632610
178;-1.8669252;-1.3300039;-1.3300039;1418122632629
179;-2.3410912;-1.6566033;-1.6566033;1418122632649
180;-1.421588;-1.5671406;-1.5671406;1418122632669
181;0.04551506;-0.95211136;-0.95211136;1418122632689
182;-0.306221;-1.0311451;-1.0311451;1418122632709
183;-1.3499851;-1.29754;-1.29754;1418122632729
184;-2.4076614;-1.87116;-1.87116;1418122632748
185;-1.7236519;-1.8591673;-1.8591673;1418122632768
186;-0.6874342;-1.8183849;-1.8183849;1418122632788
187;-0.07701397;-1.6331336;-1.6331336;1418122632808
188;-0.40825653;-1.6904049;-1.6904049;1418122632837
189;-0.8547697;-1.9290233;-1.9290233;1418122632848
190;-0.9259014;-2.1544652;-2.1544652;1418122632867
191;-0.20652771;-2.2288513;-2.2288513;1418122632887
192;1.3776608;-1.2136316;-1.2136316;1418122632908
193;0.5936403;-1.2479854;-1.2479854;1418122632926
194;-0.44848442;-2.0826364;-2.0826364;1418122632947
195;-1.0042639;-2.6481833;-2.6481833;1418122632967
196;-0.84081316;-2.9432635;-2.9432635;1418122632985
197;0.050731182;-3.0099373;-3.0099373;1418122633006
198;1.4551768;-2.5613594;-2.5613594;1418122633026
199;2.0609188;-2.1525269;-2.1525269;1418122633045
200;1.725143;-2.1266823;-2.1266823;1418122633065
201;2.0524645;-2.5305185;-2.5305185;1418122633086
202;3.3075051;-2.4410915;-2.4410915;1418122633105
203;6.010055;-1.3735647;-1.3735647;1418122633125
204;8.350195;0.91959953;0.91959953;1418122633144
205;6.403133;0.37635422;0.37635422;1418122633166
206;4.0970535;-0.61617947;-0.61617947;1418122633183
207;3.0105062;-0.8695841;-0.8695841;1418122633203
208;3.1920567;-0.5263796;-0.5263796;1418122633224
209;2.7669423;-0.16074657;-0.16074657;1418122633243
210;2.400857;0.084695816;0.084695816;1418122633262
211;1.4454601;-0.26953983;-0.26953983;1418122633282
212;1.0568411;-0.3304453;-0.3304453;1418122633302
213;0.96493936;-0.19603157;-0.19603157;1418122633322
214;0.9832392;0.23423576;0.23423576;1418122633342
215;0.9595957;0.20673561;0.20673561;1418122633362
216;1.0912793;0.27963543;0.27963543;1418122633387
217;1.133071;0.16863918;0.16863918;1418122633401
218;0.98284173;0.020851135;0.020851135;1418122633421
219;1.4967271;0.19307423;0.19307423;1418122633441
220;2.1590476;0.30517864;0.30517864;1418122633461
221;2.4261017;0.48055267;0.48055267;1418122633482
222;2.4494946;0.01864338;0.01864338;1418122633507
223;2.4873526;-0.09000683;-0.09000683;1418122633520
224;2.5690947;-0.17333508;-0.17333508;1418122633543
225;2.7815726;-0.3470068;-0.3470068;1418122633559
226;3.5845852;-0.17978382;-0.17978382;1418122633579
227;4.1047897;-0.44339848;-0.44339848;1418122633598
228;4.2273636;-0.57455444;-0.57455444;1418122633618
229;4.319584;-0.79221535;-0.79221535;1418122633639
230;4.2826443;-0.8555546;-0.8555546;1418122633658
231;4.1901474;-1.1868515;-1.1868515;1418122633678
232;3.7627888;-1.3667002;-1.3667002;1418122633697
233;3.4702773;-1.3470583;-1.3470583;1418122633717
234;2.9249668;-1.780179;-1.780179;1418122633739
235;1.6978745;-2.3618164;-2.3618164;1418122633757
236;0.53822184;-2.9559994;-2.9559994;1418122633777
237;0.70984364;-2.2057872;-2.2057872;1418122633801
238;0.4763322;-2.350679;-2.350679;1418122633821
239;0.011444569;-2.3124342;-2.3124342;1418122633836
240;-0.15488863;-2.402938;-2.402938;1418122633855
241;0.19026089;-2.2347784;-2.2347784;1418122633876
242;-0.0070972443;-2.458179;-2.458179;1418122633896
243;0.1295166;-2.0823274;-2.0823274;1418122633915
244;0.2295332;-2.2768807;-2.2768807;1418122633935
245;0.2611704;-2.4584475;-2.4584475;1418122633955
246;0.75804615;-2.2528758;-2.2528758;1418122633974
247;0.83449745;-1.9709656;-1.9709656;1418122633994
248;0.108633995;-2.3956425;-2.3956425;1418122634014
249;-0.36609745;-2.4813516;-2.4813516;1418122634034
250;-0.5338564;-2.6671104;-2.6671104;1418122634054
251;-1.3476515;-2.720728;-2.720728;1418122634073
252;-1.2050781;-2.2708287;-2.2708287;1418122634093
253;-1.3933182;-1.8494518;-1.8494518;1418122634113
254;-1.3683004;-2.1554713;-2.1554713;1418122634132
255;-2.7811565;-2.554375;-2.554375;1418122634154
256;-3.873722;-2.5171185;-2.5171185;1418122634172
257;-3.928523;-2.0178518;-2.0178518;1418122634192
258;-4.039797;-1.9924644;-1.9924644;1418122634212
259;-3.906066;-1.6609411;-1.6609411;1418122634231
260;-3.8137426;-1.7597773;-1.7597773;1418122634251
261;-5.0742674;-2.0555744;-2.0555744;1418122634270
262;-5.680213;-2.059582;-2.059582;1418122634290
263;-6.3447475;-2.0822237;-2.0822237;1418122634310
264;-6.8902845;-2.236785;-2.236785;1418122634330
265;-5.798273;-2.007049;-2.007049;1418122634350
266;-4.993926;-1.8337941;-1.8337941;1418122634377
267;-4.8060246;-1.9627855;-1.9627855;1418122634389
268;-4.8916216;-2.2494092;-2.2494092;1418122634409
269;-4.670121;-2.4619749;-2.4619749;1418122634430
270;-3.5075579;-2.4364405;-2.4364405;1418122634448
271;-1.6271791;-1.9800924;-1.9800924;1418122634472
272;-1.0005398;-2.0267353;-2.0267353;1418122634487
273;-1.1285963;-2.0420973;-2.0420973;1418122634507
274;-1.8771276;-2.405417;-2.405417;1418122634527
275;-2.1917524;-2.539176;-2.539176;1418122634547
276;-0.23062515;-2.2972975;-2.2972975;1418122634567
277;1.2066898;-1.7735761;-1.7735761;1418122634586
278;0.56102085;-1.9098037;-1.9098037;1418122634606
279;-0.74577904;-2.2277086;-2.2277086;1418122634626
280;-1.6469736;-2.830313;-2.830313;1418122634646
281;-2.5457335;-3.270006;-3.270006;1418122634665
282;-1.1774197;-3.079664;-3.079664;1418122634685
283;0.35551453;-3.157857;-3.157857;1418122634705
284;1.1022854;-3.1507916;-3.1507916;1418122634725
285;0.3344636;-3.620027;-3.620027;1418122634745
286;-1.0364199;-3.8503995;-3.8503995;1418122634764
287;-1.011179;-4.3569117;-4.3569117;1418122634784
288;0.18109894;-4.580032;-4.580032;1418122634803
289;2.949884;-4.1055117;-4.1055117;1418122634823
290;4.3212824;-2.978365;-2.978365;1418122634844
291;4.1440573;-2.2124805;-2.2124805;1418122634863
292;2.9973555;-2.4474;-2.4474;1418122634883
293;2.8564892;-2.6372204;-2.6372204;1418122634903
294;3.1738024;-2.64009;-2.64009;1418122634922
295;4.1403804;-1.8493719;-1.8493719;1418122634942
296;5.2554197;-1.7439451;-1.7439451;1418122634962
297;6.6564713;-0.8441496;-0.8441496;1418122634983
298;7.1557803;-0.17771244;-0.17771244;1418122635002
299;6.327382;-0.0038690567;-0.0038690567;1418122635021
300;5.1948547;-0.11373806;-0.11373806;1418122635041
301;3.440573;-0.31933784;-0.31933784;1418122635060
302;2.0164466;-0.63142776;-0.63142776;1418122635081
303;1.7183642;-0.5636835;-0.5636835;1418122635101
304;1.976368;-0.12331486;-0.12331486;1418122635121
305;1.6999235;0.042116165;0.042116165;1418122635140
306;1.2193114;-0.08299065;-0.08299065;1418122635159
307;0.9503758;-0.12871838;-0.12871838;1418122635179
308;0.9166945;0.084121704;0.084121704;1418122635199
309;1.6564364;0.22123909;0.22123909;1418122635219
310;2.4890962;0.56920147;0.56920147;1418122635238
311;2.9519806;0.48759937;0.48759937;1418122635258
312;3.1400044;0.41910553;0.41910553;1418122635279
313;2.8494403;0.05348873;0.05348873;1418122635299
314;2.7823997;-0.2845316;-0.2845316;1418122635319
315;3.7669656;-0.17173672;-0.17173672;1418122635338
316;4.0252523;-0.23511791;-0.23511791;1418122635366
317;4.1073713;-0.48261642;-0.48261642;1418122635377
318;3.8603354;-0.7878876;-0.7878876;1418122635398
319;3.8059392;-1.015605;-1.015605;1418122635417
320;3.4559877;-1.2238894;-1.2238894;1418122635438
321;3.0538535;-1.3049145;-1.3049145;1418122635457
322;2.629375;-1.3624287;-1.3624287;1418122635477
323;1.8814564;-1.6353893;-1.6353893;1418122635496
324;1.3862824;-1.8169584;-1.8169584;1418122635516
325;2.0711117;-2.2022972;-2.2022972;1418122635536
326;2.357122;-1.5161171;-1.5161171;1418122635556
327;1.9098234;-2.3372307;-2.3372307;1418122635575
328;1.5410466;-2.241778;-2.241778;1418122635595
329;1.3527293;-2.2828736;-2.2828736;1418122635615
330;1.9297347;-2.2487717;-2.2487717;1418122635635
331;2.0611954;-2.0748715;-2.0748715;1418122635654
332;1.4196787;-2.6001558;-2.6001558;1418122635674
333;0.8393192;-3.345337;-3.345337;1418122635696
334;-0.0021352768;-3.7480516;-3.7480516;1418122635713
335;-0.5156212;-3.3704476;-3.3704476;1418122635734
336;-1.1777725;-3.4749718;-3.4749718;1418122635754
337;-0.67994404;-3.0202794;-3.0202794;1418122635773
338;-0.8260908;-3.1865551;-3.1865551;1418122635793
339;-1.8085155;-3.514823;-3.514823;1418122635813
340;-1.9092579;-3.0430722;-3.0430722;1418122635832
341;-2.803874;-3.2744539;-3.2744539;1418122635852
342;-2.5840664;-2.640728;-2.640728;1418122635872
343;-2.590438;-2.4576483;-2.4576483;1418122635892
344;-2.2093315;-2.2790906;-2.2790906;1418122635913
345;-1.8242855;-1.8005807;-1.8005807;1418122635931
346;-2.3132086;-1.8521782;-1.8521782;1418122635951
347;-3.2341318;-1.855975;-1.855975;1418122635970
348;-3.23664;-1.7917929;-1.7917929;1418122635991
349;-2.9962187;-1.5532262;-1.5532262;1418122636010
350;-3.467698;-1.7197728;-1.7197728;1418122636030
351;-3.1134481;-1.2927675;-1.2927675;1418122636049
352;-3.4856853;-1.3065376;-1.3065376;1418122636070
353;-3.0054464;-1.1810379;-1.1810379;1418122636089
354;-3.5555344;-1.3915806;-1.3915806;1418122636109
355;-4.5917187;-1.5712969;-1.5712969;1418122636136
356;-4.5318346;-1.5402455;-1.5402455;1418122636148
357;-5.011812;-1.8127954;-1.8127954;1418122636167
358;-5.1630716;-1.9964848;-1.9964848;1418122636188
359;-4.408944;-2.0469646;-2.0469646;1418122636209
360;-3.2910242;-1.8775911;-1.8775911;1418122636228
361;-3.39157;-2.1673186;-2.1673186;1418122636247
362;-3.799594;-2.3285346;-2.3285346;1418122636268
363;-4.282398;-2.9535007;-2.9535007;1418122636287
364;-3.655098;-3.501399;-3.501399;1418122636307
365;-2.427452;-3.7868056;-3.7868056;1418122636326
366;-0.96708107;-3.9345856;-3.9345856;1418122636346
367;-0.9993334;-3.996883;-3.996883;1418122636365
368;0.64215755;-3.11091;-3.11091;1418122636385
369;1.1813946;-2.5117621;-2.5117621;1418122636405
370;-0.11222839;-2.4741518;-2.4741518;1418122636425
371;-1.9329624;-3.425799;-3.425799;1418122636445
372;-2.5934887;-3.961626;-3.961626;1418122636465
373;-1.8242512;-4.383334;-4.383334;1418122636484
374;1.5977039;-3.4973984;-3.4973984;1418122636504
375;3.9890652;-1.4804287;-1.4804287;1418122636524
376;2.6613412;-1.1569691;-1.1569691;1418122636544
377;0.10202932;-1.9579859;-1.9579859;1418122636563
378;-1.6928949;-3.0582337;-3.0582337;1418122636583
379;-1.4493561;-3.2298222;-3.2298222;1418122636605
380;0.060275078;-3.0852919;-3.0852919;1418122636623
381;2.7852392;-2.01304;-2.01304;1418122636643
382;3.3993955;-1.4857235;-1.4857235;1418122636662
383;2.615337;-2.7109203;-2.7109203;1418122636682
384;2.4853776;-3.2098255;-3.2098255;1418122636701
385;4.106595;-3.0402298;-3.0402298;1418122636720
386;6.9332705;-2.0680208;-2.0680208;1418122636741
387;8.093413;-0.8889017;-0.8889017;1418122636761
388;7.1308317;-0.6717701;-0.6717701;1418122636781
389;5.259631;-1.3544645;-1.3544645;1418122636800
390;4.175853;-1.6439495;-1.6439495;1418122636820
391;3.6436667;-1.24823;-1.24823;1418122636840
392;2.906898;-0.83165264;-0.83165264;1418122636860
393;2.6940618;-0.36702442;-0.36702442;1418122636879
394;2.2220163;-0.4091301;-0.4091301;1418122636899
395;2.516604;-0.10875416;-0.10875416;1418122636919
396;2.3734784;0.08602905;0.08602905;1418122636939
397;1.8116567;0.27194405;0.27194405;1418122636959
398;2.2968082;0.5526676;0.5526676;1418122636980
399;2.710195;0.79685307;0.79685307;1418122636998
400;2.384767;0.6804066;0.6804066;1418122637018
401;1.5018647;0.07063389;0.07063389;1418122637040
402;1.5013444;0.011779785;0.011779785;1418122637057
403;1.9429791;0.003504753;0.003504753;1418122637078
404;2.6688042;0.18488312;0.18488312;1418122637099
405;3.3766685;0.07024574;0.07024574;1418122637118
406;3.813574;-0.087005615;-0.087005615;1418122637136
407;4.1322155;-0.15931702;-0.15931702;1418122637156
408;3.6252441;-0.7541599;-0.7541599;1418122637175
409;3.6103134;-1.1735754;-1.1735754;1418122637196
410;4.149536;-1.1286669;-1.1286669;1418122637216
411;4.9806848;-0.9155674;-0.9155674;1418122637241
412;4.926229;-1.3328018;-1.3328018;1418122637255
413;3.8411973;-2.1705723;-2.1705723;1418122637274
414;3.4330587;-2.3286438;-2.3286438;1418122637295
415;3.2983108;-2.531188;-2.531188;1418122637314
416;3.7505417;-2.4137163;-2.4137163;1418122637334
417;4.942183;-2.5458384;-2.5458384;1418122637353
418;5.346367;-2.6691957;-2.6691957;1418122637373
419;3.959072;-3.88763;-3.88763;1418122637394
420;1.7353306;-4.9468822;-4.9468822;1418122637413
421;0.7759309;-5.4103785;-5.4103785;1418122637435
422;1.2418528;-4.9178467;-4.9178467;1418122637455
423;0.77283573;-5.06075;-5.06075;1418122637472
424;-0.96074486;-5.559149;-5.559149;1418122637492
425;-2.5458126;-5.1042285;-5.1042285;1418122637512
426;-0.536273;-4.001069;-4.001069;1418122637532
427;-0.24131012;-3.7937913;-3.7937913;1418122637551
428;-2.9534607;-4.8594017;-4.8594017;1418122637572
429;-4.4279366;-4.8459363;-4.8459363;1418122637591
430;-4.5585623;-4.026715;-4.026715;1418122637611
431;-3.8809052;-3.2005486;-3.2005486;1418122637631
432;-3.4682732;-2.463601;-2.463601;1418122637651
433;-3.8058329;-2.5502605;-2.5502605;1418122637673
434;-4.8389587;-2.6988256;-2.6988256;1418122637690
435;-4.9304523;-2.3882556;-2.3882556;1418122637710
436;-4.292083;-1.8938444;-1.8938444;1418122637730
437;-3.4585752;-1.5045471;-1.5045471;1418122637750
438;-2.6104984;-1.118578;-1.118578;1418122637769
439;-3.031495;-1.2262826;-1.2262826;1418122637789
440;-3.8517437;-1.4152186;-1.4152186;1418122637808
441;-4.1591415;-1.4132738;-1.4132738;1418122637828
442;-4.108366;-1.3724837;-1.3724837;1418122637848
443;-3.715516;-1.2088382;-1.2088382;1418122637868
444;-3.127842;-0.9343376;-0.9343376;1418122637890
445;-3.4659176;-1.1390789;-1.1390789;1418122637909
446;-3.5357351;-1.2501192;-1.2501192;1418122637926
447;-3.2660904;-1.3260925;-1.3260925;1418122637947
448;-3.4759674;-1.5687394;-1.5687394;1418122637966
449;-3.476676;-1.6491177;-1.6491177;1418122637986
450;-2.2898836;-1.4014916;-1.4014916;1418122638007
451;-1.8223228;-1.177461;-1.177461;1418122638026
452;-2.210538;-1.3228236;-1.3228236;1418122638046
453;-2.9992075;-1.765944;-1.765944;1418122638066
454;-3.4014416;-2.256783;-2.256783;1418122638085
455;-2.6059809;-2.3289392;-2.3289392;1418122638105
456;-1.672615;-2.1531613;-2.1531613;1418122638125
457;-1.4518423;-1.8717583;-1.8717583;1418122638144
458;-2.7551718;-2.529962;-2.529962;1418122638164
459;-2.7805605;-3.1997168;-3.1997168;1418122638183
460;-1.5330372;-3.3110375;-3.3110375;1418122638204
461;0.036380768;-2.9017165;-2.9017165;1418122638226
462;0.6685543;-2.1575868;-2.1575868;1418122638243
463;-1.1411495;-2.8461356;-2.8461356;1418122638263
464;-1.9520998;-3.5436077;-3.5436077;1418122638282
465;-1.3651781;-3.8303695;-3.8303695;1418122638304
466;0.29059315;-3.7202983;-3.7202983;1418122638322
467;0.9765086;-3.2572532;-3.2572532;1418122638343
468;0.3770237;-3.5317802;-3.5317802;1418122638362
469;-0.04850483;-4.6497526;-4.6497526;1418122638383
470;0.49785757;-4.4544525;-4.4544525;1418122638401
471;1.2802095;-4.5938764;-4.5938764;1418122638421
472;1.4632707;-4.066939;-4.066939;1418122638443
473;1.8862858;-4.146271;-4.146271;1418122638460
474;2.352786;-4.639552;-4.639552;1418122638480
475;4.719679;-4.5559673;-4.5559673;1418122638500
476;8.656506;-2.8842258;-2.8842258;1418122638521
477;10.456215;-0.34214783;-0.34214783;1418122638541
478;9.507845;-0.15116787;-0.15116787;1418122638560
479;7.5535684;-1.108717;-1.108717;1418122638579
480;6.4165316;-1.5918503;-1.5918503;1418122638601
481;5.9393363;-0.7488136;-0.7488136;1418122638619
482;4.91262;-0.20531368;-0.20531368;1418122638639
483;3.536305;-0.09409332;-0.09409332;1418122638658
484;2.9789615;-0.1689272;-0.1689272;1418122638678
485;2.880777;0.15873528;0.15873528;1418122638697
486;2.5767078;0.061427116;0.061427116;1418122638718
487;2.7287025;0.17769623;0.17769623;1418122638738
488;3.2824461;0.5237417;0.5237417;1418122638757
489;3.6962051;0.56212807;0.56212807;1418122638779
490;3.687827;0.5235262;0.5235262;1418122638796
491;3.5934753;0.23804474;0.23804474;1418122638816
492;4.0233746;0.21123981;0.21123981;1418122638836
493;4.4513845;0.084768295;0.084768295;1418122638856
494;4.51789;-0.23248959;-0.23248959;1418122638875
495;4.610944;-0.45606518;-0.45606518;1418122638896
496;4.388509;-0.8317318;-0.8317318;1418122638915
497;3.7035313;-1.2267857;-1.2267857;1418122638935
498;3.5391402;-1.4806156;-1.4806156;1418122638955
499;3.5662253;-1.5971632;-1.5971632;1418122638974
500;3.7451892;-1.6261616;-1.6261616;1418122638995
501;3.4406815;-2.1421404;-2.1421404;1418122639013
502;2.8612738;-2.5276527;-2.5276527;1418122639033
