0000;x;y;z;time
146;-2.8277578;-3.7534537;-3.7534537;1418122420015
147;-2.5649815;-3.5717587;-3.5717587;1418122420034
148;-2.177703;-3.632131;-3.632131;1418122420053
149;-1.2028046;-3.5675073;-3.5675073;1418122420073
150;-0.39533663;-3.0920062;-3.0920062;1418122420093
151;-1.4011626;-3.4943247;-3.4943247;1418122420112
152;-1.9123783;-3.8559327;-3.8559327;1418122420132
153;-0.6643648;-3.6239858;-3.6239858;1418122420153
154;0.9389267;-2.3234706;-2.3234706;1418122420172
155;1.0094509;-1.9375615;-1.9375615;1418122420191
156;-0.21635723;-2.8692508;-2.8692508;1418122420211
157;-1.0521879;-3.5269976;-3.5269976;1418122420231
158;-0.9805021;-3.6456418;-3.6456418;1418122420250
159;0.6554165;-3.692905;-3.692905;1418122420271
160;2.2167864;-3.6357265;-3.6357265;1418122420291
161;1.8182583;-3.6908932;-3.6908932;1418122420312
162;0.2645197;-3.7768874;-3.7768874;1418122420335
163;-0.51181793;-5.479276;-5.479276;1418122420350
164;1.6222458;-4.6037173;-4.6037173;1418122420370
165;3.4206762;-3.9057016;-3.9057016;1418122420390
166;3.4556017;-3.7260149;-3.7260149;1418122420409
167;2.1994333;-3.9994755;-3.9994755;1418122420430
168;2.2329922;-4.0890317;-4.0890317;1418122420448
169;2.9272394;-3.9432807;-3.9432807;1418122420469
170;3.6623611;-3.2025237;-3.2025237;1418122420488
171;3.8292356;-3.2018719;-3.2018719;1418122420509
172;6.453639;-3.6460419;-3.6460419;1418122420530
173;10.603041;-0.313941;-0.313941;1418122420547
174;9.754921;1.5144482;1.5144482;1418122420567
175;7.150064;1.1390076;1.1390076;1418122420587
176;3.6518626;0.63194275;0.63194275;1418122420607
177;2.362635;-1.1404305;-1.1404305;1418122420627
178;1.6390529;-1.2081747;-1.2081747;1418122420647
179;1.0079241;-1.1600542;-1.1600542;1418122420666
180;1.1826696;-1.0948849;-1.0948849;1418122420686
181;-0.31242418;-1.179122;-1.179122;1418122420706
182;0.5579529;-1.9035082;-1.9035082;1418122420726
183;1.2669108;-1.0485706;-1.0485706;1418122420746
184;2.4178345;-0.5583992;-0.5583992;1418122420765
185;2.4561124;-0.5754881;-0.5754881;1418122420785
186;3.445925;-0.6071062;-0.6071062;1418122420805
187;4.619929;-0.13175583;-0.13175583;1418122420828
188;5.2560196;0.0972662;0.0972662;1418122420847
189;5.6196747;0.68633556;0.68633556;1418122420865
190;6.4293976;0.78849983;0.78849983;1418122420884
191;7.282583;1.0266724;1.0266724;1418122420904
192;8.466073;1.751193;1.751193;1418122420924
193;9.348019;2.0814161;2.0814161;1418122420943
194;9.816513;1.4478445;1.4478445;1418122420966
195;10.456801;0.61385536;0.61385536;1418122420983
196;8.89864;-1.2702188;-1.2702188;1418122421002
197;8.595236;-1.4562569;-1.4562569;1418122421023
198;7.240701;-2.3475475;-2.3475475;1418122421043
199;5.7134027;-3.1242533;-3.1242533;1418122421063
200;4.41986;-3.859765;-3.859765;1418122421082
201;3.9667258;-4.182968;-4.182968;1418122421102
202;3.8431797;-4.229579;-4.229579;1418122421122
203;4.0043187;-4.22451;-4.22451;1418122421142
204;3.8223839;-4.5533576;-4.5533576;1418122421162
205;4.241062;-4.688999;-4.688999;1418122421181
206;4.058264;-4.5039315;-4.5039315;1418122421201
207;3.447215;-5.1066513;-5.1066513;1418122421221
208;2.9228373;-5.6276264;-5.6276264;1418122421241
209;2.209673;-5.82325;-5.82325;1418122421261
210;1.7387724;-5.932;-5.932;1418122421280
211;1.2003517;-5.711048;-5.711048;1418122421299
212;1.0368195;-6.174168;-6.174168;1418122421319
213;0.28363895;-6.0494866;-6.0494866;1418122421340
214;-0.45559216;-6.7421007;-6.7421007;1418122421358
215;-0.64183235;-6.1494746;-6.1494746;1418122421379
216;-0.0060224533;-5.9387307;-5.9387307;1418122421401
217;-1.6387033;-5.549617;-5.549617;1418122421418
218;-2.3309078;-5.8031254;-5.8031254;1418122421438
219;-2.8989983;-5.347924;-5.347924;1418122421458
220;-3.1612816;-5.474317;-5.474317;1418122421479
221;-3.1845922;-5.1792397;-5.1792397;1418122421498
222;-3.2063875;-5.000322;-5.000322;1418122421517
223;-3.5149202;-5.1589155;-5.1589155;1418122421537
224;-3.4063492;-4.810494;-4.810494;1418122421558
225;-4.3244605;-4.555269;-4.555269;1418122421577
226;-4.3052516;-4.7447286;-4.7447286;1418122421597
227;-4.654234;-4.769272;-4.769272;1418122421617
228;-4.6776876;-4.843239;-4.843239;1418122421637
229;-4.143997;-4.5995355;-4.5995355;1418122421655
230;-2.874597;-4.1330814;-4.1330814;1418122421676
231;-2.5063906;-3.7472072;-3.7472072;1418122421698
232;-2.6702871;-3.8120255;-3.8120255;1418122421719
233;-3.1735291;-3.8041968;-3.8041968;1418122421736
234;-2.8885922;-3.7142615;-3.7142615;1418122421754
235;-2.517013;-3.7715325;-3.7715325;1418122421775
236;-2.3965907;-3.8048525;-3.8048525;1418122421794
237;-2.453855;-4.214777;-4.214777;1418122421815
238;-2.621314;-4.203699;-4.203699;1418122421836
239;-2.0355473;-4.0885086;-4.0885086;1418122421853
240;-2.1819925;-4.3612833;-4.3612833;1418122421873
241;-3.6556807;-5.0528135;-5.0528135;1418122421893
242;-4.6288204;-6.1346407;-6.1346407;1418122421913
243;-3.203621;-6.277379;-6.277379;1418122421933
244;-1.6874838;-6.2901807;-6.2901807;1418122421952
245;-0.05679798;-6.2644863;-6.2644863;1418122421972
246;2.2802362;-5.0256534;-5.0256534;1418122421992
247;3.1809616;-5.3392363;-5.3392363;1418122422011
248;4.9507885;-4.199611;-4.199611;1418122422032
249;5.6162176;-3.6375532;-3.6375532;1418122422053
250;5.072151;-3.6642623;-3.6642623;1418122422071
251;4.3620787;-3.7536879;-3.7536879;1418122422091
252;3.6293736;-4.402989;-4.402989;1418122422110
253;3.7772045;-4.8981824;-4.8981824;1418122422131
254;4.176124;-4.641115;-4.641115;1418122422153
255;4.319991;-4.384454;-4.384454;1418122422173
256;4.5468693;-3.747127;-3.747127;1418122422189
257;4.306187;-3.6555486;-3.6555486;1418122422209
258;3.550848;-3.5560179;-3.5560179;1418122422230
259;4.152965;-4.0063057;-4.0063057;1418122422250
260;6.796449;-1.9582624;-1.9582624;1418122422270
261;6.396351;-1.355403;-1.355403;1418122422288
262;5.946698;-0.75463104;-0.75463104;1418122422308
263;4.90218;-0.8021364;-0.8021364;1418122422328
264;4.1516232;-0.6286564;-0.6286564;1418122422349
265;4.919503;-0.1399231;-0.1399231;1418122422369
266;5.76977;0.58253956;0.58253956;1418122422387
267;6.253857;1.2559175;1.2559175;1418122422407
268;6.0035224;1.2190123;1.2190123;1418122422429
269;5.6961665;1.3501501;1.3501501;1418122422447
270;5.8649955;1.5568142;1.5568142;1418122422465
271;6.6522818;2.3505573;2.3505573;1418122422486
272;6.4841986;2.4777594;2.4777594;1418122422507
273;5.7565527;1.8680677;1.8680677;1418122422530
274;4.6534495;1.2050095;1.2050095;1418122422546
275;3.7362776;1.0479183;1.0479183;1418122422565
276;2.7560892;0.8451729;0.8451729;1418122422585
277;3.385786;0.43612576;0.43612576;1418122422607
278;4.8895164;0.55078316;0.55078316;1418122422624
279;5.684386;0.7877388;0.7877388;1418122422645
280;5.3742414;0.1610775;0.1610775;1418122422664
281;5.086727;-0.5345564;-0.5345564;1418122422684
282;5.4437337;-0.9799013;-0.9799013;1418122422704
283;6.1941037;-1.4114113;-1.4114113;1418122422723
284;6.9354806;-1.2716532;-1.2716532;1418122422743
285;6.602589;-1.8993168;-1.8993168;1418122422763
286;6.324079;-2.7849045;-2.7849045;1418122422784
287;6.203707;-3.411583;-3.411583;1418122422803
288;6.439834;-3.4170647;-3.4170647;1418122422827
289;5.620511;-4.556736;-4.556736;1418122422842
290;4.4777207;-5.7482295;-5.7482295;1418122422862
291;3.97157;-6.0624385;-6.0624385;1418122422882
292;3.4763174;-6.3353305;-6.3353305;1418122422902
293;3.775895;-6.490092;-6.490092;1418122422922
294;3.4331045;-6.9140716;-6.9140716;1418122422941
295;1.4405937;-7.694561;-7.694561;1418122422961
296;0.85935307;-7.629033;-7.629033;1418122422981
297;1.3331385;-7.3562555;-7.3562555;1418122423001
298;0.6112461;-7.464016;-7.464016;1418122423020
299;-0.2828865;-7.527941;-7.527941;1418122423041
300;-0.7278023;-7.5664897;-7.5664897;1418122423059
301;-1.2858763;-7.008022;-7.008022;1418122423080
302;-2.44761;-7.130743;-7.130743;1418122423100
303;-2.5373058;-6.4827943;-6.4827943;1418122423119
304;-1.4526463;-5.6993427;-5.6993427;1418122423139
305;-1.8807945;-5.490494;-5.490494;1418122423158
306;-3.4047194;-5.4580703;-5.4580703;1418122423182
307;-4.392247;-5.573678;-5.573678;1418122423199
308;-4.2227707;-4.9510207;-4.9510207;1418122423218
309;-4.5281653;-4.646567;-4.646567;1418122423238
310;-5.2930937;-4.658569;-4.658569;1418122423265
311;-5.637299;-4.4109797;-4.4109797;1418122423277
312;-6.046886;-4.3494735;-4.3494735;1418122423297
313;-6.3647256;-4.3024154;-4.3024154;1418122423316
314;-5.9801917;-4.02264;-4.02264;1418122423337
315;-6.4025927;-4.3959618;-4.3959618;1418122423358
316;-5.7178063;-4.1088004;-4.1088004;1418122423377
317;-5.1285233;-4.059509;-4.059509;1418122423396
318;-4.5898185;-4.0596023;-4.0596023;1418122423416
319;-4.144516;-4.117269;-4.117269;1418122423436
320;-3.3954854;-4.001985;-4.001985;1418122423455
321;-2.484425;-3.9510727;-3.9510727;1418122423475
322;-3.0245137;-4.45509;-4.45509;1418122423495
323;-3.158677;-4.817828;-4.817828;1418122423515
324;-2.6271515;-5.016903;-5.016903;1418122423535
325;-2.0219927;-5.392679;-5.392679;1418122423555
326;-0.7121649;-5.098111;-5.098111;1418122423577
327;-0.09937382;-5.1641235;-5.1641235;1418122423593
328;-0.540617;-5.600258;-5.600258;1418122423617
329;0.2399931;-5.716606;-5.716606;1418122423633
330;1.3093605;-5.6424026;-5.6424026;1418122423653
331;2.552638;-4.982593;-4.982593;1418122423673
332;2.984005;-4.913707;-4.913707;1418122423696
333;2.6326485;-4.924124;-4.924124;1418122423714
334;2.8708773;-4.927716;-4.927716;1418122423732
335;2.9783764;-4.9059024;-4.9059024;1418122423752
336;3.1073084;-5.112417;-5.112417;1418122423772
337;4.1377945;-5.1612406;-5.1612406;1418122423792
338;4.913334;-4.506072;-4.506072;1418122423811
339;4.825201;-4.2370567;-4.2370567;1418122423831
340;4.586404;-4.131328;-4.131328;1418122423851
341;3.9729576;-4.4137216;-4.4137216;1418122423871
342;3.9347663;-4.470501;-4.470501;1418122423892
343;4.7577615;-3.7198205;-3.7198205;1418122423912
344;5.1463804;-3.2268062;-3.2268062;1418122423931
345;6.0539017;-2.0239277;-2.0239277;1418122423950
346;5.984643;-1.3249121;-1.3249121;1418122423969
347;5.616048;-0.8292484;-0.8292484;1418122423989
348;5.647148;-0.17033482;-0.17033482;1418122424009
349;5.804241;0.39505577;0.39505577;1418122424028
350;5.977108;0.73428345;0.73428345;1418122424048
351;5.646676;0.880064;0.880064;1418122424069
352;6.087559;1.3268118;1.3268118;1418122424089
353;6.028316;1.2343903;1.2343903;1418122424108
354;6.9283924;1.7957649;1.7957649;1418122424131
355;7.6507044;2.2514105;2.2514105;1418122424149
356;8.564636;2.7384663;2.7384663;1418122424167
357;9.168949;2.8484268;2.8484268;1418122424187
358;8.899499;2.3601532;2.3601532;1418122424207
359;8.500035;1.9029942;1.9029942;1418122424227
360;8.335197;1.184247;1.184247;1418122424246
361;8.405315;0.7990217;0.7990217;1418122424266
362;8.239439;0.23907566;0.23907566;1418122424286
363;8.002734;-0.48494816;-0.48494816;1418122424306
364;7.6470356;-1.1033506;-1.1033506;1418122424325
365;7.015231;-1.9514275;-1.9514275;1418122424347
366;6.1907883;-2.9144707;-2.9144707;1418122424365
367;5.7925587;-3.5575838;-3.5575838;1418122424384
368;5.149421;-4.544337;-4.544337;1418122424405
369;4.9802823;-5.0146675;-5.0146675;1418122424424
370;6.4992414;-5.479115;-5.479115;1418122424444
371;7.8278737;-5.73929;-5.73929;1418122424463
372;8.613964;-5.74883;-5.74883;1418122424483
373;6.5706472;-7.54377;-7.54377;1418122424504
374;4.4551764;-8.57838;-8.57838;1418122424523
375;3.439579;-8.850327;-8.850327;1418122424543
376;3.5821314;-8.562623;-8.562623;1418122424563
377;3.5715322;-8.460714;-8.460714;1418122424582
378;1.4118366;-9.9487505;-9.9487505;1418122424602
379;-0.69068146;-10.1180105;-10.1180105;1418122424622
380;-1.4540567;-9.489447;-9.489447;1418122424642
381;-1.6103573;-8.743605;-8.743605;1418122424661
382;-2.4685316;-8.552204;-8.552204;1418122424683
383;-4.1380243;-8.342915;-8.342915;1418122424701
384;-5.806073;-8.3051815;-8.3051815;1418122424721
385;-6.490304;-7.6913075;-7.6913075;1418122424741
386;-6.7558737;-7.0776944;-7.0776944;1418122424761
387;-7.0133896;-6.3854737;-6.3854737;1418122424781
388;-7.5340986;-6.2537436;-6.2537436;1418122424800
389;-7.690309;-5.7862463;-5.7862463;1418122424820
390;-7.310323;-5.1673856;-5.1673856;1418122424840
391;-6.9493237;-5.01988;-5.01988;1418122424860
392;-7.0140996;-4.874779;-4.874779;1418122424879
393;-6.1490517;-4.586013;-4.586013;1418122424901
394;-5.7045465;-4.308154;-4.308154;1418122424918
395;-5.6379275;-4.848218;-4.848218;1418122424939
396;-4.121514;-4.24455;-4.24455;1418122424958
397;-3.0628686;-3.955021;-3.955021;1418122424978
398;-2.4440923;-3.842173;-3.842173;1418122425000
399;-2.8816023;-3.8415856;-3.8415856;1418122425020
400;-3.3733444;-4.6312866;-4.6312866;1418122425038
401;-2.8501358;-5.065489;-5.065489;1418122425058
402;-1.7074766;-4.669319;-4.669319;1418122425078
403;-0.964304;-4.9704475;-4.9704475;1418122425097
404;0.11859894;-4.9546165;-4.9546165;1418122425116
405;0.3653698;-4.756582;-4.756582;1418122425136
406;0.91434574;-5.043084;-5.043084;1418122425156
407;1.3471613;-5.2531357;-5.2531357;1418122425176
408;1.7542276;-4.802508;-4.802508;1418122425196
409;2.05787;-5.2230334;-5.2230334;1418122425216
410;2.6864347;-5.6814394;-5.6814394;1418122425235
411;2.7884483;-5.9713197;-5.9713197;1418122425255
412;3.8612309;-5.664419;-5.664419;1418122425275
413;5.6103306;-4.392722;-4.392722;1418122425295
414;6.895611;-3.3302433;-3.3302433;1418122425314
415;6.1470613;-2.5078607;-2.5078607;1418122425334
416;3.2656245;-3.6919093;-3.6919093;1418122425353
417;2.4239883;-4.090269;-4.090269;1418122425374
418;3.3241024;-3.5934944;-3.5934944;1418122425393
419;3.6484761;-3.4682622;-3.4682622;1418122425414
420;3.419464;-3.2728271;-3.2728271;1418122425437
421;3.5213456;-2.8615322;-2.8615322;1418122425457
422;3.7132149;-2.8833947;-2.8833947;1418122425472
423;3.9671044;-3.0767117;-3.0767117;1418122425492
424;4.672782;-2.0247622;-2.0247622;1418122425513
425;5.2214956;-0.8713169;-0.8713169;1418122425531
426;4.682612;-0.853384;-0.853384;1418122425552
427;4.2917805;-0.6209183;-0.6209183;1418122425571
428;4.035531;-0.68392277;-0.68392277;1418122425592
429;3.7338166;-0.77581024;-0.77581024;1418122425611
430;4.3234663;-0.100385666;-0.100385666;1418122425631
431;4.528848;0.3595295;0.3595295;1418122425651
432;4.812518;1.1459665;1.1459665;1418122425670
433;5.2173405;1.3154192;1.3154192;1418122425689
434;5.914576;1.7086191;1.7086191;1418122425710
435;6.11411;1.6553965;1.6553965;1418122425730
436;6.2364173;1.889741;1.889741;1418122425749
437;6.1777196;1.7758408;1.7758408;1418122425769
438;6.302591;1.5076971;1.5076971;1418122425788
439;6.9721665;2.020011;2.020011;1418122425809
440;7.127501;1.8547812;1.8547812;1418122425829
441;7.1017785;1.2140894;1.2140894;1418122425849
442;7.494376;0.6747341;0.6747341;1418122425871
443;7.761386;0.4159336;0.4159336;1418122425888
444;7.4879375;-0.087200165;-0.087200165;1418122425908
445;7.347684;-0.75831604;-0.75831604;1418122425928
446;6.691535;-1.6008234;-1.6008234;1418122425948
447;4.8930087;-2.5714521;-2.5714521;1418122425968
448;2.9903297;-3.2916288;-3.2916288;1418122425987
449;3.3146553;-3.4760046;-3.4760046;1418122426006
450;2.8276298;-3.4240417;-3.4240417;1418122426027
451;4.9762793;-2.8833256;-2.8833256;1418122426046
452;4.4993753;-4.4530573;-4.4530573;1418122426066
453;3.4613614;-5.2069263;-5.2069263;1418122426087
454;3.735911;-4.64017;-4.64017;1418122426105
455;5.3577876;-4.1269245;-4.1269245;1418122426125
456;5.00694;-4.776349;-4.776349;1418122426145
457;2.788834;-6.461743;-6.461743;1418122426165
458;2.1228833;-7.281401;-7.281401;1418122426185
459;3.5484886;-6.8369064;-6.8369064;1418122426208
460;5.125227;-6.569549;-6.569549;1418122426224
461;4.500149;-7.5668225;-7.5668225;1418122426244
462;3.50037;-8.679915;-8.679915;1418122426264
463;1.0335445;-10.004687;-10.004687;1418122426285
464;-0.8713751;-10.020949;-10.020949;1418122426305
465;-2.6581173;-9.382747;-9.382747;1418122426322
466;-4.9126587;-8.967381;-8.967381;1418122426343
467;-7.334484;-8.809467;-8.809467;1418122426363
468;-7.656822;-7.513123;-7.513123;1418122426383
469;-7.680565;-6.4959755;-6.4959755;1418122426402
470;-7.19833;-5.3374395;-5.3374395;1418122426423
471;-7.9175663;-5.3240776;-5.3240776;1418122426441
472;-8.282555;-4.8909454;-4.8909454;1418122426461
473;-6.97958;-4.0446396;-4.0446396;1418122426481
474;-6.0422945;-3.3336673;-3.3336673;1418122426501
475;-4.989896;-2.7783256;-2.7783256;1418122426521
476;-4.257476;-2.464007;-2.464007;1418122426540
477;-4.4234047;-2.4977403;-2.4977403;1418122426560
478;-4.7160645;-2.6819324;-2.6819324;1418122426580
479;-5.20172;-2.6994476;-2.6994476;1418122426600
480;-5.3685884;-3.2553945;-3.2553945;1418122426621
481;-4.1534433;-2.796682;-2.796682;1418122426643
482;-3.4049025;-2.4497056;-2.4497056;1418122426659
483;-3.8546658;-2.8184168;-2.8184168;1418122426680
484;-4.0526953;-3.267815;-3.267815;1418122426699
485;-2.9874687;-2.859714;-2.859714;1418122426720
486;-2.26342;-3.0070279;-3.0070279;1418122426739
487;-2.3613043;-3.3134322;-3.3134322;1418122426758
488;-2.7981453;-3.8629541;-3.8629541;1418122426778
489;-2.1107693;-3.7056804;-3.7056804;1418122426796
490;-1.303216;-3.647934;-3.647934;1418122426818
491;-0.5758581;-3.4826615;-3.4826615;1418122426838
492;-1.264288;-4.47411;-4.47411;1418122426859
493;-1.5425596;-5.3600817;-5.3600817;1418122426876
494;-1.448452;-5.8867264;-5.8867264;1418122426896
495;-0.007844925;-6.01118;-6.01118;1418122426917
496;1.439086;-4.9593134;-4.9593134;1418122426936
497;1.5868216;-6.01799;-6.01799;1418122426956
498;1.8625803;-5.845624;-5.845624;1418122426975
499;1.6489859;-5.934622;-5.934622;1418122426996
500;2.3493032;-5.3110185;-5.3110185;1418122427015
501;4.1882415;-3.6776657;-3.6776657;1418122427035
502;5.001378;-3.2609558;-3.2609558;1418122427055
503;5.3218627;-2.6759667;-2.6759667;1418122427076
504;4.3320723;-2.8111153;-2.8111153;1418122427096
505;3.0388312;-3.2461567;-3.2461567;1418122427114
506;2.7166214;-3.7486434;-3.7486434;1418122427134
507;3.5243387;-3.290042;-3.290042;1418122427154
508;4.513509;-2.7739334;-2.7739334;1418122427173
509;4.877755;-2.1926394;-2.1926394;1418122427192
510;5.085965;-1.780055;-1.780055;1418122427212
511;4.9392524;-1.7099762;-1.7099762;1418122427233
512;4.6173534;-1.3469477;-1.3469477;1418122427253
513;4.643415;-0.81523705;-0.81523705;1418122427272
514;4.9860983;-0.04868698;-0.04868698;1418122427294
515;5.100062;0.38643742;0.38643742;1418122427311
